epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
666,70346.5,0.65787,1.49369,0.62522,0.9568,0.8848,0.85151,0.91587,0.75542,0.87523,0.83564,0.90044,0.5841,0.35153,0.67254,0.28228,0.51865,0.00670825,0.00670825,0.00670825
667,70449.5,0.64732,1.50112,0.61474,0.9505,0.87866,0.84905,0.91421,0.75246,0.87105,0.83443,0.90073,0.58313,0.35281,0.6724,0.28294,0.51943,0.0067033,0.0067033,0.0067033
668,70552.9,0.65253,1.51373,0.61584,0.94184,0.88245,0.86429,0.9166,0.75541,0.8693,0.85164,0.90279,0.5863,0.35223,0.67216,0.28295,0.51919,0.00669835,0.00669835,0.00669835
669,70655.2,0.66145,1.52206,0.63053,0.94933,0.8776,0.87747,0.91876,0.75921,0.865,0.86511,0.90321,0.59055,0.35116,0.67408,0.28212,0.51886,0.0066934,0.0066934,0.0066934
670,70760.1,0.65079,1.48571,0.59997,0.94432,0.88815,0.8581,0.91538,0.75453,0.87868,0.84852,0.90358,0.58948,0.35325,0.6779,0.28296,0.51958,0.00668845,0.00668845,0.00668845
671,70860.8,0.66045,1.54076,0.63371,0.94642,0.89755,0.84311,0.91545,0.75674,0.89393,0.82973,0.89966,0.5849,0.35437,0.68032,0.28517,0.51863,0.0066835,0.0066835,0.0066835
672,70962.2,0.64864,1.53686,0.61285,0.92822,0.90681,0.83536,0.90965,0.75317,0.89669,0.82402,0.89433,0.58547,0.35409,0.67863,0.28501,0.51838,0.00667855,0.00667855,0.00667855
673,71066.5,0.65302,1.50852,0.61538,0.93742,0.89269,0.84002,0.90708,0.74839,0.88292,0.83108,0.89204,0.58305,0.35657,0.67964,0.28801,0.5199,0.0066736,0.0066736,0.0066736
674,71169.4,0.64025,1.47508,0.60425,0.93375,0.90024,0.83333,0.904,0.74816,0.89176,0.82032,0.89066,0.58237,0.35547,0.68096,0.2894,0.51904,0.00666865,0.00666865,0.00666865
675,71272.7,0.65574,1.5407,0.62301,0.94246,0.90482,0.83353,0.90629,0.75561,0.90202,0.81815,0.89933,0.58526,0.35349,0.67902,0.28788,0.5175,0.0066637,0.0066637,0.0066637
676,71375.3,0.65506,1.51633,0.61291,0.93515,0.90758,0.83456,0.90953,0.75865,0.89906,0.82432,0.90291,0.58697,0.3523,0.67758,0.28814,0.51652,0.00665875,0.00665875,0.00665875
677,71477.8,0.65487,1.46236,0.61681,0.91278,0.89348,0.82806,0.91112,0.75697,0.88206,0.81849,0.90434,0.59206,0.35301,0.6779,0.29409,0.51686,0.0066538,0.0066538,0.0066538
678,71581.3,0.66403,1.53604,0.61762,0.94339,0.8902,0.82283,0.91032,0.75607,0.90914,0.79383,0.90093,0.59112,0.3511,0.67439,0.29061,0.51586,0.00664885,0.00664885,0.00664885
679,71685.8,0.66403,1.5653,0.61968,0.95838,0.86299,0.84622,0.90818,0.75197,0.90541,0.79451,0.88911,0.58706,0.34962,0.6706,0.28874,0.51503,0.0066439,0.0066439,0.0066439
680,71790.2,0.63106,1.51627,0.60124,0.92768,0.88089,0.83321,0.90928,0.75675,0.89962,0.79083,0.88877,0.58471,0.34861,0.67628,0.29484,0.51564,0.00663895,0.00663895,0.00663895
681,71894.1,0.64365,1.49888,0.58739,0.92472,0.87039,0.83536,0.90623,0.75673,0.88129,0.80065,0.88917,0.58716,0.34853,0.67965,0.30015,0.51536,0.006634,0.006634,0.006634
682,71996.7,0.65754,1.52173,0.61158,0.93916,0.86117,0.85436,0.90654,0.75781,0.85071,0.84483,0.89176,0.58895,0.34809,0.68025,0.29583,0.51429,0.00662905,0.00662905,0.00662905
683,72100.1,0.66135,1.51201,0.60619,0.94646,0.86363,0.85376,0.90818,0.75882,0.85119,0.84242,0.89172,0.58829,0.34816,0.68206,0.29486,0.51353,0.0066241,0.0066241,0.0066241
684,72206.8,0.64504,1.48826,0.60261,0.93294,0.87142,0.85362,0.90701,0.75431,0.86089,0.84445,0.88981,0.58267,0.3483,0.68457,0.29898,0.5134,0.00661915,0.00661915,0.00661915
685,72311.5,0.63078,1.43659,0.5923,0.92035,0.86816,0.84447,0.90282,0.74761,0.86063,0.83531,0.88689,0.57711,0.35095,0.6905,0.30235,0.51486,0.0066142,0.0066142,0.0066142
686,72419.3,0.6678,1.56632,0.64314,0.96665,0.87819,0.83025,0.89861,0.74284,0.88115,0.81428,0.88544,0.57443,0.35235,0.69461,0.30041,0.51554,0.00660925,0.00660925,0.00660925
687,72522.3,0.65655,1.49069,0.60132,0.95024,0.87551,0.86462,0.90062,0.74589,0.86609,0.85435,0.89013,0.57749,0.35061,0.6951,0.29344,0.51474,0.0066043,0.0066043,0.0066043
688,72624.7,0.66134,1.4971,0.61231,0.94718,0.86757,0.8598,0.89944,0.74538,0.85717,0.8513,0.89052,0.57803,0.3521,0.69681,0.29242,0.51597,0.00659935,0.00659935,0.00659935
689,72728.3,0.62753,1.42994,0.58735,0.91985,0.87493,0.85218,0.89844,0.74576,0.85795,0.82844,0.88391,0.57799,0.35204,0.69561,0.29297,0.51657,0.0065944,0.0065944,0.0065944
690,72834.9,0.68734,1.58054,0.65192,0.96696,0.85702,0.86211,0.89715,0.74768,0.8489,0.82958,0.88408,0.57619,0.35295,0.70019,0.29424,0.51753,0.00658945,0.00658945,0.00658945
691,72943.1,0.64577,1.50804,0.60675,0.94527,0.85751,0.85818,0.89551,0.74418,0.83913,0.83648,0.88206,0.57729,0.35618,0.71004,0.3,0.52036,0.0065845,0.0065845,0.0065845
692,73048.5,0.66191,1.49461,0.62658,0.9458,0.85409,0.85325,0.89556,0.73831,0.83479,0.83272,0.88306,0.57318,0.35663,0.71115,0.30276,0.52125,0.00657955,0.00657955,0.00657955
693,73151.7,0.63826,1.49701,0.60798,0.9332,0.85469,0.85149,0.89807,0.7395,0.83432,0.82948,0.88024,0.57514,0.35475,0.70856,0.29706,0.52077,0.0065746,0.0065746,0.0065746
694,73256.7,0.66534,1.54966,0.62591,0.95813,0.86162,0.85025,0.8978,0.73629,0.89024,0.79237,0.88614,0.57407,0.3532,0.70462,0.29021,0.52035,0.00656965,0.00656965,0.00656965
695,73365.2,0.62126,1.47125,0.5919,0.94102,0.85873,0.85128,0.89965,0.74125,0.8925,0.79122,0.88714,0.57604,0.35127,0.70094,0.28632,0.52005,0.0065647,0.0065647,0.0065647
696,73469.1,0.63745,1.48088,0.60391,0.92204,0.85921,0.85806,0.90316,0.74555,0.84336,0.8391,0.88977,0.58078,0.35084,0.69864,0.28732,0.51899,0.00655975,0.00655975,0.00655975
697,73577.2,0.67198,1.52325,0.63957,0.95985,0.86567,0.8553,0.9044,0.74327,0.84852,0.8371,0.89175,0.57557,0.35092,0.69841,0.28739,0.51812,0.0065548,0.0065548,0.0065548
698,73682.6,0.66261,1.532,0.60913,0.94055,0.87027,0.8528,0.90404,0.74475,0.85207,0.83416,0.8898,0.57418,0.35236,0.70244,0.29256,0.51851,0.00654985,0.00654985,0.00654985
699,73784.9,0.63368,1.45269,0.5951,0.94109,0.86107,0.85641,0.90504,0.74484,0.84449,0.83096,0.88865,0.57849,0.35228,0.70041,0.29479,0.51803,0.0065449,0.0065449,0.0065449
700,73888.7,0.65413,1.47475,0.59594,0.93773,0.84498,0.85804,0.90414,0.74738,0.85958,0.81297,0.8912,0.57968,0.35065,0.69509,0.29486,0.51693,0.00653995,0.00653995,0.00653995
701,73993,0.65914,1.47626,0.59622,0.94039,0.82962,0.88061,0.90304,0.74903,0.81625,0.85754,0.8937,0.57844,0.35041,0.69415,0.29527,0.51709,0.006535,0.006535,0.006535
702,74097.1,0.63458,1.46664,0.597,0.93235,0.83624,0.87483,0.90103,0.75139,0.82017,0.84925,0.88936,0.58106,0.34951,0.69093,0.29624,0.51613,0.00653005,0.00653005,0.00653005
703,74200.6,0.67146,1.46927,0.61061,0.94403,0.83683,0.86807,0.89866,0.74899,0.82928,0.85676,0.89027,0.57792,0.34771,0.6846,0.29275,0.51546,0.0065251,0.0065251,0.0065251
704,74304.8,0.61832,1.45574,0.59696,0.90225,0.84064,0.85763,0.89778,0.74632,0.82858,0.84413,0.88741,0.57546,0.34641,0.68663,0.29416,0.51538,0.00652015,0.00652015,0.00652015
705,74407.7,0.62503,1.49186,0.5931,0.92914,0.83945,0.87267,0.89985,0.74637,0.83087,0.86356,0.89135,0.57318,0.34817,0.68695,0.29612,0.51667,0.0065152,0.0065152,0.0065152
706,74513.7,0.66183,1.51248,0.61682,0.94461,0.85077,0.85889,0.90088,0.74661,0.82553,0.85309,0.88933,0.57691,0.34782,0.68238,0.29387,0.51589,0.00651025,0.00651025,0.00651025
707,74618.7,0.6438,1.47655,0.59323,0.93862,0.84298,0.86778,0.90025,0.74401,0.83292,0.84826,0.88944,0.57963,0.3474,0.67962,0.29316,0.51499,0.0065053,0.0065053,0.0065053
708,74722.8,0.64247,1.49855,0.60362,0.92367,0.86694,0.84002,0.90119,0.74311,0.89578,0.80292,0.891,0.58152,0.34804,0.67719,0.29415,0.51456,0.00650035,0.00650035,0.00650035
709,74826.3,0.65549,1.53284,0.62424,0.96595,0.88343,0.8245,0.89435,0.74155,0.88682,0.80472,0.88589,0.57668,0.34644,0.67547,0.29221,0.51356,0.0064954,0.0064954,0.0064954
710,74930.3,0.61914,1.43155,0.5667,0.90747,0.88487,0.83709,0.89873,0.74284,0.91229,0.7924,0.89248,0.58028,0.34577,0.67638,0.291,0.51334,0.00649045,0.00649045,0.00649045
711,75033.5,0.64417,1.48252,0.61794,0.93224,0.88824,0.83985,0.90235,0.75274,0.91633,0.7912,0.89857,0.58368,0.3428,0.67327,0.28682,0.51174,0.0064855,0.0064855,0.0064855
712,75138.3,0.64662,1.50993,0.61574,0.93678,0.88848,0.84362,0.91061,0.75538,0.8751,0.82972,0.89672,0.58588,0.34221,0.6688,0.28445,0.51142,0.00648055,0.00648055,0.00648055
713,75243.6,0.67291,1.51325,0.61816,0.94664,0.91243,0.82182,0.91203,0.75577,0.90379,0.80667,0.89824,0.58803,0.34103,0.66783,0.28218,0.51147,0.0064756,0.0064756,0.0064756
714,75345.4,0.63385,1.46668,0.58942,0.92426,0.88581,0.85159,0.91122,0.76278,0.88094,0.84678,0.9013,0.58553,0.34039,0.6691,0.28452,0.51209,0.00647065,0.00647065,0.00647065
715,75448,0.64467,1.51419,0.59706,0.94666,0.88565,0.85644,0.91196,0.76491,0.88501,0.85138,0.90296,0.58704,0.33785,0.66603,0.28064,0.51135,0.0064657,0.0064657,0.0064657
716,75552.2,0.62895,1.43451,0.57802,0.93095,0.89601,0.85961,0.91537,0.76649,0.89175,0.85232,0.90404,0.59234,0.33528,0.66144,0.27489,0.51021,0.00646075,0.00646075,0.00646075
717,75655.5,0.6601,1.52016,0.59848,0.94043,0.88503,0.86102,0.91743,0.76827,0.8915,0.84414,0.90675,0.58858,0.33456,0.65916,0.27131,0.50983,0.0064558,0.0064558,0.0064558
718,75758.2,0.64289,1.42381,0.58076,0.93589,0.89789,0.85296,0.91564,0.76753,0.89273,0.84745,0.90699,0.58938,0.33313,0.65623,0.27042,0.50865,0.00645085,0.00645085,0.00645085
719,75860.6,0.61103,1.4195,0.5648,0.9184,0.90535,0.85096,0.91334,0.76762,0.90478,0.84264,0.9034,0.59188,0.33158,0.65637,0.26994,0.50758,0.0064459,0.0064459,0.0064459
720,75964.1,0.61876,1.44025,0.56837,0.90938,0.89385,0.84944,0.91164,0.77073,0.89678,0.83868,0.90073,0.59278,0.33243,0.65979,0.2741,0.50755,0.00644095,0.00644095,0.00644095
721,76069.5,0.63952,1.47734,0.57748,0.94128,0.88902,0.84699,0.89874,0.76311,0.87563,0.83094,0.89115,0.58914,0.33218,0.65861,0.27259,0.50708,0.006436,0.006436,0.006436
722,76174.7,0.64008,1.47745,0.60372,0.91735,0.88193,0.85605,0.90867,0.76272,0.86829,0.84104,0.89649,0.59333,0.33303,0.66134,0.27481,0.508,0.00643105,0.00643105,0.00643105
723,76277.1,0.66133,1.51089,0.62397,0.9467,0.87481,0.86181,0.90862,0.76261,0.86116,0.84819,0.89791,0.59289,0.33231,0.66178,0.27277,0.50813,0.0064261,0.0064261,0.0064261
724,76379.7,0.62974,1.46163,0.57417,0.92243,0.89211,0.84894,0.90707,0.75658,0.87888,0.83463,0.8965,0.58936,0.33352,0.66378,0.27116,0.50781,0.00642115,0.00642115,0.00642115
725,76483.6,0.63168,1.42696,0.58284,0.90951,0.89885,0.85031,0.90987,0.7587,0.89365,0.84585,0.90096,0.59431,0.33376,0.66569,0.27141,0.50768,0.0064162,0.0064162,0.0064162
726,76585.9,0.60351,1.38089,0.54832,0.90405,0.90077,0.85813,0.90899,0.75875,0.89502,0.85292,0.89976,0.59851,0.3343,0.66426,0.27014,0.50708,0.00641125,0.00641125,0.00641125
727,76688.5,0.64794,1.49364,0.58356,0.94583,0.8991,0.86399,0.9143,0.76079,0.8941,0.85679,0.90318,0.59927,0.33398,0.66154,0.26744,0.5064,0.0064063,0.0064063,0.0064063
728,76792.1,0.65441,1.48741,0.62365,0.93139,0.89305,0.85928,0.9168,0.76132,0.89633,0.85081,0.90592,0.60158,0.3355,0.66354,0.26876,0.5077,0.00640135,0.00640135,0.00640135
729,76895.8,0.64397,1.46069,0.58138,0.91575,0.89721,0.84806,0.91648,0.76447,0.89146,0.84286,0.90405,0.59626,0.33718,0.66252,0.26929,0.50909,0.0063964,0.0063964,0.0063964
730,76998.4,0.64605,1.50021,0.59787,0.93687,0.90259,0.84086,0.91322,0.76476,0.89673,0.83565,0.90296,0.59475,0.33834,0.66162,0.27429,0.5105,0.00639145,0.00639145,0.00639145
731,77100.5,0.61385,1.40793,0.57968,0.89017,0.88987,0.85064,0.91238,0.76197,0.88413,0.84544,0.90257,0.59105,0.33728,0.66174,0.28107,0.50982,0.0063865,0.0063865,0.0063865
732,77204.1,0.64632,1.46875,0.59573,0.94589,0.89195,0.86433,0.91458,0.76152,0.88429,0.85731,0.90263,0.59083,0.33672,0.65981,0.28303,0.50928,0.00638155,0.00638155,0.00638155
733,77308.2,0.64922,1.46375,0.57853,0.92951,0.89329,0.86461,0.91684,0.76515,0.88151,0.85671,0.90519,0.59483,0.33529,0.65831,0.27972,0.50826,0.0063766,0.0063766,0.0063766
734,77412,0.65325,1.48559,0.60824,0.94483,0.89697,0.86672,0.92158,0.77029,0.88808,0.85884,0.91047,0.59834,0.33487,0.65684,0.27367,0.50843,0.00637165,0.00637165,0.00637165
735,77516,0.64605,1.47096,0.60259,0.94085,0.89933,0.86202,0.91598,0.76576,0.89147,0.85482,0.90572,0.59305,0.33469,0.65886,0.26881,0.50925,0.0063667,0.0063667,0.0063667
736,77619.7,0.64877,1.50035,0.61325,0.93771,0.8976,0.85986,0.91656,0.77095,0.88971,0.85266,0.90595,0.59165,0.33395,0.65774,0.26822,0.50795,0.00636175,0.00636175,0.00636175
737,77724.1,0.64999,1.46216,0.60758,0.95665,0.90475,0.85639,0.9189,0.77424,0.89687,0.84919,0.90664,0.60122,0.3323,0.65505,0.2677,0.50697,0.0063568,0.0063568,0.0063568
738,77826.5,0.63188,1.45252,0.59629,0.92719,0.90758,0.85594,0.91956,0.77313,0.89968,0.84874,0.90858,0.59859,0.3327,0.65489,0.26941,0.50734,0.00635185,0.00635185,0.00635185
739,77930.7,0.64819,1.48922,0.60333,0.94829,0.91744,0.85844,0.92254,0.77683,0.90958,0.85124,0.91178,0.60107,0.33277,0.65554,0.26954,0.5075,0.0063469,0.0063469,0.0063469
740,78034.6,0.60181,1.37741,0.56787,0.9089,0.91378,0.85776,0.92475,0.77733,0.90597,0.85056,0.91342,0.60192,0.33345,0.65709,0.27048,0.50789,0.00634195,0.00634195,0.00634195
741,78137.7,0.61132,1.35366,0.57149,0.89723,0.90454,0.86691,0.9259,0.77556,0.89842,0.86162,0.91381,0.59967,0.33548,0.66092,0.2726,0.50875,0.006337,0.006337,0.006337
742,78241.5,0.65195,1.47516,0.60371,0.94371,0.90387,0.86382,0.92474,0.77315,0.8973,0.85758,0.91478,0.59905,0.33532,0.66094,0.27338,0.5084,0.00633205,0.00633205,0.00633205
743,78346.5,0.6462,1.48514,0.60112,0.93326,0.90885,0.85305,0.92479,0.76879,0.90381,0.84751,0.91694,0.60117,0.33474,0.66004,0.27679,0.50862,0.0063271,0.0063271,0.0063271
744,78450.3,0.64781,1.52725,0.5995,0.93114,0.89605,0.85335,0.91167,0.76424,0.88816,0.84413,0.90301,0.59419,0.33569,0.66259,0.28049,0.50921,0.00632215,0.00632215,0.00632215
745,78554.2,0.63277,1.46581,0.58232,0.92807,0.89436,0.86385,0.91038,0.76343,0.89003,0.84732,0.9033,0.59838,0.33392,0.66292,0.28095,0.5088,0.0063172,0.0063172,0.0063172
746,78657.9,0.62933,1.47429,0.59272,0.91515,0.87302,0.88633,0.91413,0.76529,0.88007,0.84957,0.90641,0.59524,0.33338,0.66144,0.28238,0.50856,0.00631225,0.00631225,0.00631225
747,78760.1,0.64985,1.50771,0.60826,0.9505,0.89122,0.86057,0.91519,0.76718,0.92848,0.81614,0.90739,0.59811,0.3338,0.66077,0.28299,0.50842,0.0063073,0.0063073,0.0063073
748,78865.3,0.63672,1.50838,0.6019,0.93003,0.92901,0.82667,0.91487,0.7667,0.92411,0.81688,0.90369,0.59591,0.33309,0.65837,0.28033,0.50832,0.00630235,0.00630235,0.00630235
749,78970.5,0.645,1.49456,0.59075,0.9403,0.898,0.85356,0.91432,0.76879,0.88175,0.83308,0.89524,0.59387,0.33092,0.65425,0.27438,0.50721,0.0062974,0.0062974,0.0062974
750,79074.6,0.62512,1.43432,0.57525,0.91644,0.91054,0.84811,0.92369,0.76848,0.89272,0.83123,0.91292,0.60419,0.33102,0.65212,0.27156,0.50709,0.00629245,0.00629245,0.00629245
751,79178.9,0.62943,1.41732,0.58479,0.9325,0.90789,0.85646,0.9216,0.76849,0.88855,0.8382,0.90552,0.59885,0.32938,0.65199,0.26927,0.50619,0.0062875,0.0062875,0.0062875
752,79282.1,0.64158,1.47483,0.59804,0.9432,0.91137,0.85261,0.9199,0.76945,0.8927,0.8342,0.90329,0.59916,0.32882,0.65118,0.2691,0.50589,0.00628255,0.00628255,0.00628255
753,79384.4,0.63777,1.46744,0.59691,0.92681,0.90806,0.85514,0.91796,0.7686,0.89289,0.84054,0.90406,0.59959,0.32832,0.64954,0.26867,0.50585,0.0062776,0.0062776,0.0062776
754,79487.9,0.62037,1.48854,0.58316,0.92404,0.91653,0.84597,0.91571,0.76541,0.90101,0.82992,0.90444,0.6021,0.32712,0.64979,0.26947,0.50552,0.00627265,0.00627265,0.00627265
755,79590.6,0.63913,1.44483,0.61115,0.927,0.91718,0.84149,0.91541,0.76599,0.90583,0.82622,0.89886,0.59775,0.32649,0.65097,0.27061,0.50549,0.0062677,0.0062677,0.0062677
756,79694.5,0.61294,1.41171,0.5643,0.90677,0.90639,0.85094,0.91482,0.76746,0.91133,0.83411,0.90104,0.59633,0.32677,0.64939,0.27095,0.5058,0.00626275,0.00626275,0.00626275
757,79797.7,0.64494,1.42182,0.59048,0.93232,0.90627,0.85413,0.9134,0.7664,0.90739,0.83766,0.90046,0.59697,0.32693,0.64888,0.26942,0.50569,0.0062578,0.0062578,0.0062578
758,79901.8,0.64931,1.45203,0.60198,0.93353,0.90296,0.85391,0.91452,0.76422,0.89808,0.84434,0.89955,0.59184,0.3265,0.64745,0.2678,0.50568,0.00625285,0.00625285,0.00625285
759,80005.9,0.63633,1.45773,0.58228,0.92565,0.90352,0.86223,0.91134,0.76324,0.89719,0.8552,0.89988,0.59215,0.32688,0.64575,0.26765,0.50587,0.0062479,0.0062479,0.0062479
760,80110,0.60499,1.39372,0.55088,0.9101,0.90105,0.86402,0.91234,0.76284,0.91081,0.8451,0.8988,0.59092,0.32601,0.64782,0.26878,0.50604,0.00624295,0.00624295,0.00624295
761,80213.6,0.61572,1.41839,0.57186,0.91863,0.9095,0.8515,0.9109,0.76481,0.91224,0.84063,0.8983,0.59187,0.32536,0.64647,0.2671,0.50553,0.006238,0.006238,0.006238
762,80318.1,0.61703,1.43192,0.56546,0.90977,0.9143,0.84845,0.91332,0.76396,0.91698,0.8379,0.90089,0.59806,0.32366,0.6444,0.26549,0.50467,0.00623305,0.00623305,0.00623305
763,80421.5,0.6128,1.41086,0.57115,0.91323,0.90942,0.86557,0.91436,0.76235,0.91034,0.84805,0.90572,0.59936,0.32446,0.64437,0.26473,0.50489,0.0062281,0.0062281,0.0062281
764,80524.8,0.61329,1.42959,0.55599,0.91079,0.90971,0.86259,0.91398,0.76558,0.90761,0.85469,0.90195,0.59785,0.32466,0.64566,0.26495,0.50523,0.00622315,0.00622315,0.00622315
765,80630.5,0.62262,1.40908,0.55584,0.91887,0.89714,0.8663,0.9076,0.76113,0.89353,0.85985,0.8965,0.59102,0.32612,0.6485,0.26505,0.50622,0.0062182,0.0062182,0.0062182
766,80734.6,0.61512,1.42422,0.57109,0.91568,0.9,0.86577,0.90742,0.75903,0.89708,0.85957,0.9005,0.59528,0.3277,0.64923,0.26543,0.50702,0.00621325,0.00621325,0.00621325
767,80839.5,0.60233,1.38973,0.56931,0.8971,0.90737,0.87024,0.91082,0.76372,0.90447,0.86445,0.90266,0.59959,0.32872,0.65074,0.26579,0.50791,0.0062083,0.0062083,0.0062083
768,80944.3,0.63023,1.47807,0.59341,0.93729,0.8987,0.86779,0.911,0.76125,0.89315,0.85846,0.90043,0.59895,0.33044,0.65033,0.26661,0.50856,0.00620335,0.00620335,0.00620335
769,81047.5,0.62734,1.43796,0.57507,0.91196,0.88231,0.88455,0.91494,0.76563,0.88157,0.87682,0.90225,0.59868,0.32952,0.64893,0.26525,0.50785,0.0061984,0.0061984,0.0061984
770,81150.2,0.62429,1.43478,0.57578,0.91752,0.88693,0.89358,0.91924,0.77041,0.88639,0.88696,0.90885,0.60273,0.32926,0.65024,0.26378,0.50808,0.00619345,0.00619345,0.00619345
771,81254,0.63482,1.48908,0.57791,0.9241,0.88975,0.88639,0.91333,0.76608,0.88745,0.88045,0.90361,0.59998,0.32939,0.64821,0.26186,0.50864,0.0061885,0.0061885,0.0061885
772,81356.9,0.62643,1.44078,0.56316,0.92108,0.88767,0.88869,0.90881,0.76392,0.88445,0.88094,0.89774,0.5981,0.33063,0.64761,0.25998,0.50954,0.00618355,0.00618355,0.00618355
773,81460.3,0.61439,1.40084,0.54727,0.91429,0.89295,0.88194,0.90798,0.76007,0.88761,0.87529,0.89677,0.59674,0.32978,0.64868,0.2606,0.50925,0.0061786,0.0061786,0.0061786
774,81563.3,0.63066,1.4275,0.57051,0.92566,0.89579,0.88111,0.91477,0.76926,0.8899,0.87492,0.90447,0.60457,0.32772,0.64663,0.26036,0.50813,0.00617365,0.00617365,0.00617365
775,81666.9,0.63512,1.43325,0.56443,0.92423,0.89626,0.87478,0.91261,0.76759,0.89716,0.86471,0.90504,0.60061,0.32714,0.64509,0.26097,0.50761,0.0061687,0.0061687,0.0061687
776,81771.2,0.62477,1.4816,0.58066,0.93443,0.90465,0.86791,0.91528,0.77001,0.90581,0.85997,0.90589,0.60035,0.32567,0.64394,0.25995,0.50635,0.00616375,0.00616375,0.00616375
777,81873.3,0.60233,1.38468,0.53669,0.89265,0.9042,0.86425,0.91616,0.77503,0.90125,0.86156,0.90597,0.60241,0.32652,0.64437,0.26119,0.50657,0.0061588,0.0061588,0.0061588
778,81976.3,0.61674,1.4334,0.55332,0.90895,0.9125,0.85311,0.91532,0.77377,0.90954,0.85042,0.90458,0.60013,0.32582,0.64384,0.26085,0.50679,0.00615385,0.00615385,0.00615385
779,82079.3,0.62813,1.45611,0.56067,0.93279,0.91839,0.85293,0.91969,0.77562,0.91578,0.85004,0.90946,0.60561,0.32459,0.64212,0.26019,0.50611,0.0061489,0.0061489,0.0061489
780,82181.8,0.5985,1.3513,0.5555,0.89462,0.92191,0.85435,0.91846,0.77914,0.91873,0.85175,0.90825,0.60773,0.32313,0.64049,0.25889,0.5048,0.00614395,0.00614395,0.00614395
781,82285.4,0.59253,1.37856,0.54199,0.9022,0.92507,0.8503,0.92033,0.77817,0.92006,0.84579,0.90885,0.60626,0.32334,0.64083,0.26048,0.50437,0.006139,0.006139,0.006139
782,82388,0.6011,1.40413,0.54628,0.90732,0.91067,0.86109,0.91904,0.77721,0.90487,0.85588,0.90638,0.6067,0.32214,0.63995,0.25979,0.50359,0.00613405,0.00613405,0.00613405
783,82491.5,0.63033,1.405,0.55294,0.92267,0.91863,0.86142,0.91854,0.77494,0.91246,0.85626,0.90587,0.60551,0.32193,0.6397,0.25904,0.50335,0.0061291,0.0061291,0.0061291
784,82594.4,0.61111,1.40987,0.56426,0.90931,0.92088,0.85344,0.91656,0.77845,0.91496,0.84824,0.90426,0.60458,0.3232,0.64116,0.25947,0.50381,0.00612415,0.00612415,0.00612415
785,82698.5,0.60699,1.41118,0.5568,0.90882,0.92382,0.86502,0.92035,0.78105,0.91657,0.86248,0.9106,0.6077,0.32379,0.64144,0.26094,0.50399,0.0061192,0.0061192,0.0061192
786,82802.8,0.61464,1.415,0.56954,0.92948,0.91893,0.85576,0.91728,0.77918,0.91488,0.85251,0.90677,0.6102,0.32394,0.64222,0.26191,0.50392,0.00611425,0.00611425,0.00611425
787,82907.3,0.62759,1.40253,0.57857,0.92862,0.91589,0.85159,0.91573,0.77788,0.91461,0.84808,0.90654,0.60646,0.3232,0.64266,0.26268,0.50379,0.0061093,0.0061093,0.0061093
788,83010.3,0.61326,1.39456,0.57065,0.89332,0.92252,0.85156,0.91542,0.77648,0.91778,0.84881,0.90591,0.60314,0.32339,0.64198,0.26509,0.50365,0.00610435,0.00610435,0.00610435
789,83114,0.62698,1.40457,0.57292,0.91831,0.92018,0.84639,0.9093,0.76835,0.91714,0.84369,0.89964,0.59587,0.32393,0.64248,0.26659,0.50377,0.0060994,0.0060994,0.0060994
790,83217.7,0.59817,1.36925,0.54715,0.8914,0.91877,0.84811,0.90838,0.7712,0.91593,0.84517,0.89619,0.59636,0.32454,0.64422,0.26727,0.50384,0.00609445,0.00609445,0.00609445
791,83320.9,0.6269,1.40856,0.55746,0.92533,0.91411,0.84849,0.91302,0.77403,0.91123,0.84535,0.90118,0.60248,0.32427,0.64392,0.26633,0.50352,0.0060895,0.0060895,0.0060895
792,83424.4,0.61154,1.41311,0.55115,0.91329,0.91029,0.85248,0.91327,0.77734,0.90576,0.8478,0.90198,0.60561,0.32362,0.64282,0.26636,0.50339,0.00608455,0.00608455,0.00608455
793,83527.7,0.61131,1.38118,0.55905,0.9146,0.9142,0.86517,0.91174,0.77375,0.90785,0.85894,0.90045,0.60694,0.32393,0.6424,0.26816,0.50327,0.0060796,0.0060796,0.0060796
794,83633,0.61854,1.38015,0.55005,0.9133,0.91494,0.86235,0.91425,0.77802,0.91134,0.85524,0.90316,0.60455,0.32426,0.64212,0.26765,0.50312,0.00607465,0.00607465,0.00607465
795,83736.4,0.63395,1.44078,0.57692,0.93115,0.9019,0.86568,0.91499,0.77899,0.8972,0.85425,0.90257,0.60345,0.32413,0.64188,0.26811,0.50267,0.0060697,0.0060697,0.0060697
796,83839,0.5919,1.38476,0.57672,0.89443,0.90044,0.87048,0.91388,0.77668,0.8998,0.85614,0.90151,0.60703,0.3229,0.64156,0.2687,0.50212,0.00606475,0.00606475,0.00606475
797,83944.2,0.60919,1.41884,0.55699,0.93494,0.90347,0.86925,0.91549,0.77943,0.89897,0.85683,0.90225,0.60914,0.32211,0.64113,0.26735,0.50159,0.0060598,0.0060598,0.0060598
